entity	file	value	xpath	attributes	attribute_values
manuscripts	1065.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1065.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1066.xml	1000-1200?	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1066.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1066.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1066.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1067.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1067.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1067.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1067.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1068.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1068.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1068.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1068.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1069.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1069.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1069.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1069.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	107.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	107.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	107.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	107.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1070.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1070.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1070.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1070.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1071.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1071.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1071.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1071.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1072.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1072.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1072.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1072.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1073.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1073.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1073.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1073.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1074.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1074.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1074.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1074.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1075.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1075.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1075.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1075.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1076.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1076.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1076.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1076.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1077.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1077.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1077.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1077.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1078.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1078.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1078.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1078.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1079.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1079.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1079.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1079.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	108.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	108.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	108.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	108.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1080.xml	1000-1100	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1080.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1080.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1080.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1081.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1081.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1081.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1081.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1082.xml	after 1000	/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1082.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1082.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1082.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1083.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1083.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1083.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1083.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1084.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1084.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1084.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1084.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1085.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1085.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1085.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1085.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1086.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1086.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1086.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1086.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1087.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1087.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1087.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1087.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1088.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1088.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1088.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1088.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	109.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	109.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	109.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	109.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1090.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1090.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1090.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1090.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1091.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1091.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1091.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1091.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1092.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1092.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1092.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1092.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1093.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1093.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1093.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1093.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1094.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1094.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1094.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1094.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1095.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1095.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1095.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1095.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1096.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1096.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1096.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1096.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1097.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1097.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1097.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1097.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1098.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1098.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1098.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1098.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1099.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1099.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1099.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1099.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	11.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate[1]		
manuscripts	11.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate[2]		
manuscripts	11.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	11.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	11.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	110.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	110.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	110.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	110.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1100.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1100.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1100.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1100.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1101.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1101.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1101.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1101.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1102.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1102.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1102.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1102.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1103.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1103.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1103.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1103.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1104.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1104.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1104.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1104.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1105.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1105.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1105.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1105.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1106.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1106.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1106.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1106.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1107.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1107.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1107.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1107.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1108.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1108.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1108.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1108.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1109.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1109.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1109.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1109.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	111.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	111.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	111.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	111.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1110.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1110.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1110.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1110.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1111.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1111.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1111.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1111.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1112.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1112.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
manuscripts	1112.xml		/TEI/text/body/listBibl/msDesc/history/provenance/date		
manuscripts	1112.xml		/TEI/text/body/listBibl/msDesc/history/acquisition/date		
manuscripts	1113.xml		/TEI/text/body/listBibl/msDesc/physDesc/handDesc/handNote/origDate		
manuscripts	1113.xml		/TEI/text/body/listBibl/msDesc/physDesc/bindingDesc/binding/decoNote/origDate		
