ms_id	file	locus_xpath	locus_xpath_readable	part	action	changed	from_before	to_before	text_before	other_attrs_before	from_after	to_after	text_after	other_attrs_after	element_before	element_after	note
273	data/manuscripts/tei/273.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
274	data/manuscripts/tei/274.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
275	data/manuscripts/tei/275.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
276	data/manuscripts/tei/276.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
277	data/manuscripts/tei/277.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
278	data/manuscripts/tei/278.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
279	data/manuscripts/tei/279.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
28	data/manuscripts/tei/28.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
280	data/manuscripts/tei/280.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
281	data/manuscripts/tei/281.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
282	data/manuscripts/tei/282.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
283	data/manuscripts/tei/283.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
284	data/manuscripts/tei/284.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
285	data/manuscripts/tei/285.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
286	data/manuscripts/tei/286.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
287	data/manuscripts/tei/287.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
288	data/manuscripts/tei/288.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
289	data/manuscripts/tei/289.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
29	data/manuscripts/tei/29.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
290	data/manuscripts/tei/290.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
291	data/manuscripts/tei/291.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
292	data/manuscripts/tei/292.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
293	data/manuscripts/tei/293.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
294	data/manuscripts/tei/294.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
295	data/manuscripts/tei/295.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
296	data/manuscripts/tei/296.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
297	data/manuscripts/tei/297.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
298	data/manuscripts/tei/298.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
299	data/manuscripts/tei/299.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
3	data/manuscripts/tei/3.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
30	data/manuscripts/tei/30.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
300	data/manuscripts/tei/300.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
301	data/manuscripts/tei/301.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
302	data/manuscripts/tei/302.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
303	data/manuscripts/tei/303.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
304	data/manuscripts/tei/304.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
305	data/manuscripts/tei/305.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	3v	1r–3v		1r	3v	1r–3v		"<locus from=""1r"" to=""3v"">1r–3v</locus>"	"<locus from=""1r"" to=""3v"">1r–3v</locus>"	text already matches @from/@to
306	data/manuscripts/tei/306.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	68r	68v	68r–68v		68r	68v	68r–68v		"<locus from=""68r"" to=""68v"">68r–68v</locus>"	"<locus from=""68r"" to=""68v"">68r–68v</locus>"	text already matches @from/@to
306	data/manuscripts/tei/306.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	105r	160v	105r–160v		105r	160v	105r–160v		"<locus from=""105r"" to=""160v"">105r–160v</locus>"	"<locus from=""105r"" to=""160v"">105r–160v</locus>"	text already matches @from/@to
307	data/manuscripts/tei/307.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	add_text	yes	1r	2v			1r	2v	1r–2v		"<locus from=""1r"" to=""2v""/>"	"<locus from=""1r"" to=""2v"">1r–2v</locus>"	added text from @from/@to
308	data/manuscripts/tei/308.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	1v	1r–1v		1r	1v	1r–1v		"<locus from=""1r"" to=""1v"">1r–1v</locus>"	"<locus from=""1r"" to=""1v"">1r–1v</locus>"	text already matches @from/@to
309	data/manuscripts/tei/309.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	2v	1r–2v		1r	2v	1r–2v		"<locus from=""1r"" to=""2v"">1r–2v</locus>"	"<locus from=""1r"" to=""2v"">1r–2v</locus>"	text already matches @from/@to
309	data/manuscripts/tei/309.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	3r		3r		3r		3r		"<locus from=""3r"">3r</locus>"	"<locus from=""3r"">3r</locus>"	text already matches @from/@to
31	data/manuscripts/tei/31.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
310	data/manuscripts/tei/310.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
311	data/manuscripts/tei/311.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	1v	1r–1v		1r	1v	1r–1v		"<locus from=""1r"" to=""1v"">1r–1v</locus>"	"<locus from=""1r"" to=""1v"">1r–1v</locus>"	text already matches @from/@to
312	data/manuscripts/tei/312.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
313	data/manuscripts/tei/313.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	1v	1r–1v		1r	1v	1r–1v		"<locus from=""1r"" to=""1v"">1r–1v</locus>"	"<locus from=""1r"" to=""1v"">1r–1v</locus>"	text already matches @from/@to
314	data/manuscripts/tei/314.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	12		12		12		12		"<locus from=""12"">12</locus>"	"<locus from=""12"">12</locus>"	text already matches @from/@to
315	data/manuscripts/tei/315.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	101	105	101–105		101	105	101–105		"<locus from=""101"" to=""105"">101–105</locus>"	"<locus from=""101"" to=""105"">101–105</locus>"	text already matches @from/@to
316	data/manuscripts/tei/316.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	57r	64v	57r–64v		57r	64v	57r–64v		"<locus from=""57r"" to=""64v"">57r–64v</locus>"	"<locus from=""57r"" to=""64v"">57r–64v</locus>"	text already matches @from/@to
316	data/manuscripts/tei/316.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	66r	v	66r–v		66r	v	66r–v		"<locus from=""66r"" to=""v"">66r–v</locus>"	"<locus from=""66r"" to=""v"">66r–v</locus>"	text already matches @from/@to
317	data/manuscripts/tei/317.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	7r	36v	7r–36v		7r	36v	7r–36v		"<locus from=""7r"" to=""36v"">7r–36v</locus>"	"<locus from=""7r"" to=""36v"">7r–36v</locus>"	text already matches @from/@to
318	data/manuscripts/tei/318.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
319	data/manuscripts/tei/319.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	204v	1r–204v		1r	204v	1r–204v		"<locus from=""1r"" to=""204v"">1r–204v</locus>"	"<locus from=""1r"" to=""204v"">1r–204v</locus>"	text already matches @from/@to
319	data/manuscripts/tei/319.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	204v	205r	204v–205r		204v	205r	204v–205r		"<locus from=""204v"" to=""205r"">204v–205r</locus>"	"<locus from=""204v"" to=""205r"">204v–205r</locus>"	text already matches @from/@to
32	data/manuscripts/tei/32.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
320	data/manuscripts/tei/320.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
321	data/manuscripts/tei/321.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
322	data/manuscripts/tei/322.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
322	data/manuscripts/tei/322.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
322	data/manuscripts/tei/322.xml	/*/*[2]/*/*/*/*[2]/*[4]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
323	data/manuscripts/tei/323.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
324	data/manuscripts/tei/324.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	117v	1r–117v		1r	117v	1r–117v		"<locus from=""1r"" to=""117v"">1r–117v</locus>"	"<locus from=""1r"" to=""117v"">1r–117v</locus>"	text already matches @from/@to
324	data/manuscripts/tei/324.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	110r	119v	110r–119v		110r	119v	110r–119v		"<locus from=""110r"" to=""119v"">110r–119v</locus>"	"<locus from=""110r"" to=""119v"">110r–119v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	51v	1r–51v		1r	51v	1r–51v		"<locus from=""1r"" to=""51v"">1r–51v</locus>"	"<locus from=""1r"" to=""51v"">1r–51v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	80r	89v	80r–89v		80r	89v	80r–89v		"<locus from=""80r"" to=""89v"">80r–89v</locus>"	"<locus from=""80r"" to=""89v"">80r–89v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	111r	132v	111r–132v		111r	132v	111r–132v		"<locus from=""111r"" to=""132v"">111r–132v</locus>"	"<locus from=""111r"" to=""132v"">111r–132v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	134r	160v	134r–160v		134r	160v	134r–160v		"<locus from=""134r"" to=""160v"">134r–160v</locus>"	"<locus from=""134r"" to=""160v"">134r–160v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	54r	61v	54r–61v		54r	61v	54r–61v		"<locus from=""54r"" to=""61v"">54r–61v</locus>"	"<locus from=""54r"" to=""61v"">54r–61v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[4]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	52r	53v	52r–53v		52r	53v	52r–53v		"<locus from=""52r"" to=""53v"">52r–53v</locus>"	"<locus from=""52r"" to=""53v"">52r–53v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[4]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	90r	96v	90r–96v		90r	96v	90r–96v		"<locus from=""90r"" to=""96v"">90r–96v</locus>"	"<locus from=""90r"" to=""96v"">90r–96v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[5]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	62r	79v	62r–79v		62r	79v	62r–79v		"<locus from=""62r"" to=""79v"">62r–79v</locus>"	"<locus from=""62r"" to=""79v"">62r–79v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[5]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									<locus/>	<locus/>	empty placeholder (no @from/@to) — nothing to render
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[6]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	97r	108v	97r–108v		97r	108v	97r–108v		"<locus from=""97r"" to=""108v"">97r–108v</locus>"	"<locus from=""97r"" to=""108v"">97r–108v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[6]/*[2]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	133r	v	133r–v		133r	v	133r–v		"<locus from=""133r"" to=""v"">133r–v</locus>"	"<locus from=""133r"" to=""v"">133r–v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[7]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	109r	v	109r–v		109r	v	109r–v		"<locus from=""109r"" to=""v"">109r–v</locus>"	"<locus from=""109r"" to=""v"">109r–v</locus>"	text already matches @from/@to
325	data/manuscripts/tei/325.xml	/*/*[2]/*/*/*/*[2]/*[8]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	110r	v	110r–v		110r	v	110r–v		"<locus from=""110r"" to=""v"">110r–v</locus>"	"<locus from=""110r"" to=""v"">110r–v</locus>"	text already matches @from/@to
326	data/manuscripts/tei/326.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	79v	1r–79v		1r	79v	1r–79v		"<locus from=""1r"" to=""79v"">1r–79v</locus>"	"<locus from=""1r"" to=""79v"">1r–79v</locus>"	text already matches @from/@to
326	data/manuscripts/tei/326.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	80r	81v	80r–81v		80r	81v	80r–81v		"<locus from=""80r"" to=""81v"">80r–81v</locus>"	"<locus from=""80r"" to=""81v"">80r–81v</locus>"	text already matches @from/@to
327	data/manuscripts/tei/327.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	339v	1r–339v		1r	339v	1r–339v		"<locus from=""1r"" to=""339v"">1r–339v</locus>"	"<locus from=""1r"" to=""339v"">1r–339v</locus>"	text already matches @from/@to
328	data/manuscripts/tei/328.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	165v	1r–165v		1r	165v	1r–165v		"<locus from=""1r"" to=""165v"">1r–165v</locus>"	"<locus from=""1r"" to=""165v"">1r–165v</locus>"	text already matches @from/@to
329	data/manuscripts/tei/329.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	313v	1r–313v		1r	313v	1r–313v		"<locus from=""1r"" to=""313v"">1r–313v</locus>"	"<locus from=""1r"" to=""313v"">1r–313v</locus>"	text already matches @from/@to
33	data/manuscripts/tei/33.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	skip_empty	no									"<locus from="""" to=""""/>"	"<locus from="""" to=""""/>"	empty placeholder (no @from/@to) — nothing to render
330	data/manuscripts/tei/330.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1v	10v	1v–10v		1v	10v	1v–10v		"<locus from=""1v"" to=""10v"">1v–10v</locus>"	"<locus from=""1v"" to=""10v"">1v–10v</locus>"	text already matches @from/@to
330	data/manuscripts/tei/330.xml	/*/*[2]/*/*/*/*[2]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	preserve_human	no	11r		11r (top)		11r		11r (top)		"<locus from=""11r"">11r (top)</locus>"	"<locus from=""11r"">11r (top)</locus>"	human prose/label — preserved
330	data/manuscripts/tei/330.xml	/*/*[2]/*/*/*/*[2]/*[4]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	preserve_human	no	11r	14v	11r (bottom)–14v		11r	14v	11r (bottom)–14v		"<locus from=""11r"" to=""14v"">11r (bottom)–14v</locus>"	"<locus from=""11r"" to=""14v"">11r (bottom)–14v</locus>"	human prose/label — preserved
331	data/manuscripts/tei/331.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	2v	1r–2v		1r	2v	1r–2v		"<locus from=""1r"" to=""2v"">1r–2v</locus>"	"<locus from=""1r"" to=""2v"">1r–2v</locus>"	text already matches @from/@to
332	data/manuscripts/tei/332.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	219v	1r–219v		1r	219v	1r–219v		"<locus from=""1r"" to=""219v"">1r–219v</locus>"	"<locus from=""1r"" to=""219v"">1r–219v</locus>"	text already matches @from/@to
333	data/manuscripts/tei/333.xml	/*/*[2]/*/*/*/*[2]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/msContents/msItem/locus	B	no_change	no	1r	19v	1r–19v		1r	19v	1r–19v		"<locus from=""1r"" to=""19v"">1r–19v</locus>"	"<locus from=""1r"" to=""19v"">1r–19v</locus>"	text already matches @from/@to
