host_ms	file	bibl_xml_id	bibl_xpath	bibl_xpath_readable	ref_ms	action	changed	reason	n_before	n_after	citedRanges_before	citedRanges_after
311	data/manuscripts/tei/311.xml	jalit-orgmanuscript360	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[7]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	360	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""36v"">1r–36v</citedRange>"
313	data/manuscripts/tei/313.xml	jalit-orgmanuscript1578	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1578	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
313	data/manuscripts/tei/313.xml	jalit-orgmanuscript1577	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1577	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""23r"" to=""23v"">23r–23v</citedRange>"
313	data/manuscripts/tei/313.xml	jalit-orgmanuscript1576	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1576	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""7r"" to=""8v"">7r–8v</citedRange>"
313	data/manuscripts/tei/313.xml	jalit-orgmanuscript1575	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1575	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
313	data/manuscripts/tei/313.xml	jalit-orgmanuscript311	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	311	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
313	data/manuscripts/tei/313.xml	jalit-orgmanuscript345	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[6]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	345	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""3v"">1r–3v</citedRange>"
313	data/manuscripts/tei/313.xml	jalit-orgmanuscript360	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[7]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	360	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""36v"">1r–36v</citedRange>"
315	data/manuscripts/tei/315.xml	jalit-orgmanuscript424	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	424	skipped	no	referenced ms 424 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
315	data/manuscripts/tei/315.xml	jalit-orgmanuscript426	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	426	skipped	no	referenced ms 426 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
315	data/manuscripts/tei/315.xml	jalit-orgmanuscript519	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	519	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""6v"">1r–6v</citedRange>"
315	data/manuscripts/tei/315.xml	jalit-orgmanuscript307	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	307	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
317	data/manuscripts/tei/317.xml	jalit-orgmanuscript425	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	425	skipped	no	referenced ms 425 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
318	data/manuscripts/tei/318.xml	jalit-orgmanuscript458	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	458	skipped	no	referenced ms 458 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
32	data/manuscripts/tei/32.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	19	skipped	no	referenced ms 19 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
329	data/manuscripts/tei/329.xml	jalit-orgmanuscript422	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	422	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""9v"">1r–9v</citedRange>"
341	data/manuscripts/tei/341.xml	jalit-orgmanuscript630	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	630	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""12v"">1r–12v</citedRange>"
341	data/manuscripts/tei/341.xml	jalit-orgmanuscript1469	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1469	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""16v"">1r–16v</citedRange>"
341	data/manuscripts/tei/341.xml	jalit-orgmanuscript511	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	511	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	5		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""9v"">1r–9v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""32r"" to=""36v"">32r–36v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""45r"" to=""109v"">45r–109v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""111r"" to=""124v"">111r–124v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""126r"" to=""149v"">126r–149v</citedRange>"
341	data/manuscripts/tei/341.xml	jalit-orgmanuscript641	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	641	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""5v"">1r–5v</citedRange>"
341	data/manuscripts/tei/341.xml	jalit-orgmanuscript366	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	366	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	2		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""4v"">1r–4v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""6r"" to=""28v"">6r–28v</citedRange>"
342	data/manuscripts/tei/342.xml	jalit-orgmanuscript1319	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1319	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""2r"" to=""4v"">2r–4v</citedRange>"
342	data/manuscripts/tei/342.xml	jalit-orgmanuscript358	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	358	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""75v"">1r–75v</citedRange>"
342	data/manuscripts/tei/342.xml	jalit-orgmanuscript364	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	364	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
342	data/manuscripts/tei/342.xml	jalit-orgmanuscript365	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	365	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""8v"">1r–8v</citedRange>"
345	data/manuscripts/tei/345.xml	jalit-orgmanuscript1578	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1578	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
345	data/manuscripts/tei/345.xml	jalit-orgmanuscript1577	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1577	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""23r"" to=""23v"">23r–23v</citedRange>"
345	data/manuscripts/tei/345.xml	jalit-orgmanuscript1576	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1576	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""7r"" to=""8v"">7r–8v</citedRange>"
345	data/manuscripts/tei/345.xml	jalit-orgmanuscript1575	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1575	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
345	data/manuscripts/tei/345.xml	jalit-orgmanuscript313	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	313	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
345	data/manuscripts/tei/345.xml	jalit-orgmanuscript311	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[6]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	311	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
345	data/manuscripts/tei/345.xml	jalit-orgmanuscript360	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[7]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	360	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""36v"">1r–36v</citedRange>"
353	data/manuscripts/tei/353.xml	jalit-orgmanuscript1583	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1583	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
353	data/manuscripts/tei/353.xml	jalit-orgmanuscript1582	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1582	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
353	data/manuscripts/tei/353.xml	jalit-orgmanuscript1581	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1581	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""9v"">1r–9v</citedRange>"
353	data/manuscripts/tei/353.xml	jalit-orgmanuscript1580	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1580	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""17r"" to=""17v"">17r–17v</citedRange>"
355	data/manuscripts/tei/355.xml	jalit-orgmanuscript349	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	349	skipped	no	referenced ms 349 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
355	data/manuscripts/tei/355.xml	jalit-orgmanuscript1579	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1579	skipped	no	referenced ms 1579 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
355	data/manuscripts/tei/355.xml	jalit-orgmanuscript411	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	411	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""4v"">1r–4v</citedRange>"
356	data/manuscripts/tei/356.xml	jalit-orgmanuscript1360	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1360	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""46v"">1r–46v</citedRange>"
358	data/manuscripts/tei/358.xml	jalit-orgmanuscript364	/*/*[2]/*/*/*/*[3]/*[1]/*[1]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	364	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
358	data/manuscripts/tei/358.xml	jalit-orgmanuscript342	/*/*[2]/*/*/*/*[3]/*[1]/*[3]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	342	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
358	data/manuscripts/tei/358.xml	jalit-orgmanuscript1319	/*/*[2]/*/*/*/*[3]/*[1]/*[3]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1319	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""2r"" to=""4v"">2r–4v</citedRange>"
358	data/manuscripts/tei/358.xml	jalit-orgmanuscript364	/*/*[2]/*/*/*/*[3]/*[1]/*[3]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	364	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
358	data/manuscripts/tei/358.xml	jalit-orgmanuscript365	/*/*[2]/*/*/*/*[3]/*[1]/*[3]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	365	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""8v"">1r–8v</citedRange>"
360	data/manuscripts/tei/360.xml	jalit-orgmanuscript1578	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1578	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
360	data/manuscripts/tei/360.xml	jalit-orgmanuscript1577	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1577	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""23r"" to=""23v"">23r–23v</citedRange>"
360	data/manuscripts/tei/360.xml	jalit-orgmanuscript1576	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1576	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""7r"" to=""8v"">7r–8v</citedRange>"
360	data/manuscripts/tei/360.xml	jalit-orgmanuscript1575	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1575	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
360	data/manuscripts/tei/360.xml	jalit-orgmanuscript313	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	313	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
360	data/manuscripts/tei/360.xml	jalit-orgmanuscript311	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[6]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	311	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
360	data/manuscripts/tei/360.xml	jalit-orgmanuscript345	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[7]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	345	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""3v"">1r–3v</citedRange>"
364	data/manuscripts/tei/364.xml	jalit-orgmanuscript342	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	342	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
364	data/manuscripts/tei/364.xml	jalit-orgmanuscript1319	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1319	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""2r"" to=""4v"">2r–4v</citedRange>"
364	data/manuscripts/tei/364.xml	jalit-orgmanuscript358	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	358	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""75v"">1r–75v</citedRange>"
364	data/manuscripts/tei/364.xml	jalit-orgmanuscript365	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	365	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""8v"">1r–8v</citedRange>"
365	data/manuscripts/tei/365.xml	jalit-orgmanuscript342	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	342	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
365	data/manuscripts/tei/365.xml	jalit-orgmanuscript1319	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1319	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""2r"" to=""4v"">2r–4v</citedRange>"
365	data/manuscripts/tei/365.xml	jalit-orgmanuscript358	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	358	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""75v"">1r–75v</citedRange>"
365	data/manuscripts/tei/365.xml	jalit-orgmanuscript364	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	364	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""1v"">1r–1v</citedRange>"
366	data/manuscripts/tei/366.xml	jalit-orgmanuscript341	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	341	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""2v"">1r–2v</citedRange>"
366	data/manuscripts/tei/366.xml	jalit-orgmanuscript630	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[2]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	630	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""12v"">1r–12v</citedRange>"
366	data/manuscripts/tei/366.xml	jalit-orgmanuscript1469	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[3]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1469	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""16v"">1r–16v</citedRange>"
366	data/manuscripts/tei/366.xml	jalit-orgmanuscript511	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[4]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	511	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	5		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""9v"">1r–9v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""32r"" to=""36v"">32r–36v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""45r"" to=""109v"">45r–109v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""111r"" to=""124v"">111r–124v</citedRange> <citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""126r"" to=""149v"">126r–149v</citedRange>"
366	data/manuscripts/tei/366.xml	jalit-orgmanuscript641	/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[5]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	641	regenerated	yes	removed all citedRanges, regenerated from referenced loci	0	1		"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"" from=""1r"" to=""5v"">1r–5v</citedRange>"
39	data/manuscripts/tei/39.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	16	skipped	no	referenced ms 16 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
411	data/manuscripts/tei/411.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	349	skipped	no	referenced ms 349 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	1	1	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"">6, 17-36, 38-48, 56-63, 65-91, 95</citedRange>"	"<citedRange xmlns=""http://www.tei-c.org/ns/1.0"" unit=""folios"">6, 17-36, 38-48, 56-63, 65-91, 95</citedRange>"
42	data/manuscripts/tei/42.xml		/*/*[2]/*/*/*/*[3]/*[1]/*[2]/*[1]	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	27	skipped	no	referenced ms 27 has no usable loci (REF_NO_LOCI); nothing to generate — existing citedRanges left untouched	0	0		
