host_ms	bibl_xml_id	bibl_xpath_readable	ref_ms	target	ref_resolvable	would_add	would_remove	would_keep	severity	issues
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1499	https://jalit.org/manuscript/1499	yes	1	0	0	OK	
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1497	https://jalit.org/manuscript/1497	yes	1	0	0	OK	
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1502	https://jalit.org/manuscript/1502	yes	1	0	0	OK	
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1488	https://jalit.org/manuscript/1488	yes	0	0	0	INFO	REF_NO_LOCI
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1477	https://jalit.org/manuscript/1477	yes	1	0	0	OK	
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1479	https://jalit.org/manuscript/1479	yes	1	0	0	OK	
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	587	: https://jalit.org/manuscript/587	yes	1	0	0	OK	
1492		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	608	https://jalit.org/manuscript/608	yes	1	0	0	REVIEW	BIDIRECTIONAL_MISMATCH
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	377	 https://jalit.org/manuscript/377	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	639	https://jalit.org/manuscript/639	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1499	https://jalit.org/manuscript/1499	yes	1	0	0	OK	
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1502	 https://jalit.org/manuscript/1502	yes	1	0	0	OK	
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1488	 https://jalit.org/manuscript/1488	yes	0	0	0	INFO	REF_NO_LOCI
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1492	https://jalit.org/manuscript/1492	yes	1	0	0	OK	
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1477	https://jalit.org/manuscript/1477	yes	1	0	0	OK	
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1479	 https://jalit.org/manuscript/1479	yes	1	0	0	OK	
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	587	 https://jalit.org/manuscript/587	yes	1	0	0	OK	
1497		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	608	https://jalit.org/manuscript/608	yes	1	0	0	REVIEW	BIDIRECTIONAL_MISMATCH
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	377	https://jalit.org/manuscript/377	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	639	https://jalit.org/manuscript/639	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1497	https://jalit.org/manuscript/1497	yes	1	0	0	OK	
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1502	https://jalit.org/manuscript/1502	yes	1	0	0	OK	
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1488	https://jalit.org/manuscript/1488	yes	0	0	0	INFO	REF_NO_LOCI
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1492	https://jalit.org/manuscript/1492	yes	1	0	0	OK	
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1477	https://jalit.org/manuscript/1477	yes	1	0	0	OK	
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1479	https://jalit.org/manuscript/1479	yes	1	0	0	OK	
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	587	https://jalit.org/manuscript/587	yes	1	0	0	OK	
1499		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	608	https://jalit.org/manuscript/608	yes	1	0	0	REVIEW	BIDIRECTIONAL_MISMATCH
1501		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1489	https://jalit.org/manuscript/1489	yes	0	0	0	INFO	REF_NO_LOCI
1501		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1474	 https://jalit.org/manuscript/1474	yes	1	0	0	OK	
1501		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1480	 https://jalit.org/manuscript/1480	yes	1	0	0	OK	
1501		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	555	https://jalit.org/manuscript/555	yes	1	0	0	OK	
1502	jalit-orgmanuscript377	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	377	https://jalit.org/manuscript/377	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	639	https://jalit.org/manuscript/639	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1499	 https://jalit.org/manuscript/1499	yes	1	0	0	OK	
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1497	https://jalit.org/manuscript/1497	yes	1	0	0	OK	
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1488	 https://jalit.org/manuscript/1488	yes	0	0	0	INFO	REF_NO_LOCI
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1492	https://jalit.org/manuscript/1492	yes	1	0	0	OK	
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	496	https://jalit.org/manuscript/496	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1479	https://jalit.org/manuscript/1479	yes	1	0	0	OK	
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	587	 https://jalit.org/manuscript/587	yes	1	0	0	OK	
1502		TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	608	 https://jalit.org/manuscript/608	yes	1	0	0	REVIEW	BIDIRECTIONAL_MISMATCH
1570	jalit-orgmanuscript1571	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1571	https://jalit.org/manuscript/1571	yes	5	0	0	INFO	MULTI_ITEM_REF
1571	jalit-orgmanuscript1570	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1570	https://jalit.org/manuscript/1570	yes	1	0	0	OK	
1575	jalit-orgmanuscript1578	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1578	https://jalit.org/manuscript/1578	yes	1	0	0	OK	
1575	jalit-orgmanuscript1577	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1577	https://jalit.org/manuscript/1577	yes	1	0	0	OK	
1575	jalit-orgmanuscript1576	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1576	https://jalit.org/manuscript/1576	yes	1	0	0	OK	
1575	jalit-orgmanuscript313	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	313	https://jalit.org/manuscript/313	yes	1	0	0	OK	
1575	jalit-orgmanuscript311	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	311	https://jalit.org/manuscript/311	yes	1	0	0	OK	
1575	jalit-orgmanuscript345	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	345	https://jalit.org/manuscript/345	yes	1	0	0	OK	
1575	jalit-orgmanuscript360	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	360	https://jalit.org/manuscript/360	yes	1	0	0	OK	
1576	jalit-orgmanuscript1578	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1578	https://jalit.org/manuscript/1578	yes	1	0	0	OK	
1576	jalit-orgmanuscript1577	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1577	https://jalit.org/manuscript/1577	yes	1	0	0	OK	
1576	jalit-orgmanuscript1575	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1575	https://jalit.org/manuscript/1575	yes	1	0	0	OK	
1576	jalit-orgmanuscript313	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	313	https://jalit.org/manuscript/313	yes	1	0	0	OK	
1576	jalit-orgmanuscript311	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	311	https://jalit.org/manuscript/311	yes	1	0	0	OK	
1576	jalit-orgmanuscript345	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	345	https://jalit.org/manuscript/345	yes	1	0	0	OK	
1576	jalit-orgmanuscript360	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	360	https://jalit.org/manuscript/360	yes	1	0	0	OK	
1577	jalit-orgmanuscript1578	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1578	https://jalit.org/manuscript/1578	yes	1	0	0	OK	
1577	jalit-orgmanuscript1576	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1576	https://jalit.org/manuscript/1576	yes	1	0	0	OK	
1577	jalit-orgmanuscript1575	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1575	https://jalit.org/manuscript/1575	yes	1	0	0	OK	
1577	jalit-orgmanuscript313	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	313	https://jalit.org/manuscript/313	yes	1	0	0	OK	
1577	jalit-orgmanuscript311	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	311	https://jalit.org/manuscript/311	yes	1	0	0	OK	
1577	jalit-orgmanuscript345	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	345	https://jalit.org/manuscript/345	yes	1	0	0	OK	
1577	jalit-orgmanuscript360	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	360	https://jalit.org/manuscript/360	yes	1	0	0	OK	
1578	jalit-orgmanuscript1577	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1577	https://jalit.org/manuscript/1577	yes	1	0	0	OK	
1578	jalit-orgmanuscript1576	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1576	https://jalit.org/manuscript/1576	yes	1	0	0	OK	
1578	jalit-orgmanuscript1575	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1575	https://jalit.org/manuscript/1575	yes	1	0	0	OK	
1578	jalit-orgmanuscript313	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	313	https://jalit.org/manuscript/313	yes	1	0	0	OK	
1578	jalit-orgmanuscript311	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	311	https://jalit.org/manuscript/311	yes	1	0	0	OK	
1578	jalit-orgmanuscript345	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	345	https://jalit.org/manuscript/345	yes	1	0	0	OK	
1578	jalit-orgmanuscript360	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	360	https://jalit.org/manuscript/360	yes	1	0	0	OK	
1580	jalit-orgmanuscript1583	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1583	https://jalit.org/manuscript/1583	yes	1	0	0	OK	
1580	jalit-orgmanuscript1582	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1582	https://jalit.org/manuscript/1582	yes	1	0	0	OK	
1580	jalit-orgmanuscript1581	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1581	https://jalit.org/manuscript/1581	yes	1	0	0	OK	
1580	jalit-orgmanuscript353	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	353	https://jalit.org/manuscript/353	yes	1	0	0	OK	
1581	jalit-orgmanuscript1583	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1583	https://jalit.org/manuscript/1583	yes	1	0	0	OK	
1581	jalit-orgmanuscript1582	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1582	https://jalit.org/manuscript/1582	yes	1	0	0	OK	
1581	jalit-orgmanuscript1580	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1580	https://jalit.org/manuscript/1580	yes	1	0	0	OK	
1581	jalit-orgmanuscript353	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	353	https://jalit.org/manuscript/353	yes	1	0	0	OK	
1582	jalit-orgmanuscript1583	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1583	https://jalit.org/manuscript/1583	yes	1	0	0	OK	
1582	jalit-orgmanuscript1581	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1581	https://jalit.org/manuscript/1581	yes	1	0	0	OK	
1582	jalit-orgmanuscript1580	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1580	https://jalit.org/manuscript/1580	yes	1	0	0	OK	
1582	jalit-orgmanuscript353	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	353	https://jalit.org/manuscript/353	yes	1	0	0	OK	
1583	jalit-orgmanuscript1582	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1582	https://jalit.org/manuscript/1582	yes	1	0	0	OK	
1583	jalit-orgmanuscript1581	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1581	https://jalit.org/manuscript/1581	yes	1	0	0	OK	
1583	jalit-orgmanuscript1580	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	1580	https://jalit.org/manuscript/1580	yes	1	0	0	OK	
1583	jalit-orgmanuscript353	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	353	https://jalit.org/manuscript/353	yes	1	0	0	OK	
1585	jalit-orgmanuscript459	TEI/text/body/listBibl/msDesc/physDesc/ab/listBibl/bibl	459	https://jalit.org/manuscript/459	yes	0	0	0	REVIEW	REF_NO_LOCI;BIDIRECTIONAL_MISMATCH
